question_id;question_text;years;num_years;response_alternatives;num_responses
9624;finansiera svt via skatten istället för via nuvarande mottagaravgift;2008;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
753;fler flyktingar;1988;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
754;flera privatskolor;1988;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
14064;flytta statliga myndigheter från stockholm till andra delar av landet;2016, 2018;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
6351;fortsätta driva vattenverk i offentlig regi;2003, 2008;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1059;fårre flyktingar;1990;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1057;fären fritidsanlåggn;1990;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
761;färening fritidsanl;1988;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1058;färstatliga banker;1990;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
16965;föra tillbaka makt från eu till medlemsländerna;2023, 2024;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
17535;förbjud användning av epa-traktorer/a-traktorer;2024;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
17219;förbjud bränning av heliga skrifter i det offentliga;2023;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
15116;förbjud kamphundar helt i sverige;2019, 2024;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
762;förbjud pornografi;1988;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
17536;förbjud utförsäljning av allmännyttan;2024;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
104;förbjud vapenexport;1986;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
16076;förbjuda företag med vinstsyfte att driva skolor;2021, 2022, 2023, 2024;4;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1060;förbjuda plastflaskor;1990;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
277;förbjuda pornografi;1987, 1990;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
15060;förbjuda reklam för nätcasinon;2019, 2020;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
13686;förbjuda reklam för vin och starköl i dagspressen;2015;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
17220;förbjuda religiösa friskolor;2023;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
17221;förbjuda riksdagsledamöter från att äga aktier i svenska företag;2023;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
14516;förbjuda tiggeri;2017, 2018, 2019;3;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
629;förbjuda vapenexport;1988, 1989;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
763;förbud kem bekämpning;1988;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
7015;förhindra företag med vinstsyfte att driva sjukhus;2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2020;15;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
13687;förlag? invandrarpolitiken bör hjälpa flyktingar och invandrare att anpassa sig till svensk kultur och tradition;2015;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
105;försiktighet utrikes;1986;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
463;förslag - ansöka om medlemskap i eg;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
464;förslag - banker och försäkringsbolag i samhällets ägo;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
465;förslag - begränsa lagar och bestämmelser;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1955;förslag - delta i fn:s fredsbevarande operationer;1994, 1995;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1868;förslag - ej med i europeiskt försvarssamarbete;1993;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1869;förslag - ej med i fn:s fredsbevarande operationer;1993;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
466;förslag - ej ta ställning i internationella tvistefrågor;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
467;förslag - fler privatskolor;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1956;förslag - föra alliansfri politik;1994, 1995;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
468;förslag - föreningar sköta fritidsanläggningar;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
2050;förslag - hjälpa invandrare anpassa sig till svensk kultur;1994;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
16664;förslag - information som privata aktörer samlar in om mig på nätet ska få säljas vidare till andra företag;2022;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
469;förslag - kommunerna fatta egna beslut;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
470;förslag - kommunerna styras av statliga regleringar;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
471;förslag - kärnvapenfri zon i norden;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
7123;förslag - lagstifta mot ägarkoncentrationen på massmedieområdet;2004;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
16665;förslag - låta brottsbekämpande myndigheter ansvara för övervakning i samhället;2022;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
16666;förslag - låta privata företag ansvara för övervakning i samhället;2022;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
2197;förslag - lämna eg även om försämrad ekonomi;1995;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1776;förslag - med i eg även om minskad politisk självständighet;1993-1995;3;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
472;förslag - minska statligt inflytande över näringslivet;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
473;förslag - minska u-landsbistånd;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
474;förslag - ompröva neutralitetspolitiken vid hot;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
475;förslag - privat äldreomsorg;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
476;förslag - privatisera statliga verk;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
2408;förslag - satsa mer på beredskapsarbeten etc;1996;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
477;förslag - staten måste reglera;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
478;förslag - staten skärpa regleringen av näringslivet;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
2409;förslag - stimulera efterfrågan även om ökad inflation;1996;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
479;förslag - stärka militära försvaret;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
2198;förslag - sverige delta i ev framtida försvarssamarbete inom eu;1995;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
2199;förslag - sverige undvika ta ställning i internationella tvistefrågor;1995;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1957;förslag - söka medlemskap i nato;1994, 1995;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
288;förslag - ta emot fler flyktingar;1987, 1993, 1994, 1995;4;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
282;förslag - totalförbud mot vapenexport;1987, 1993;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
1753;förslag - utanför eg även om försämrad ekonomi;1993, 1994;2;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
480;förslag - utbyggnad ekonomiskt/politiskt samarbete i norden;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
16667;förslag - öka kameraövervakningen på allmänna platser;2022;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
481;förslag - ökat skyddsrumsbyggande;1987;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
3310;förslag anordna kommun- och riksdagsval vid olika tidpunkter;1998;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
4296;förslag använd mer biståndsmedel för att hjälpa flyktingar att återvända hem;1999;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
4297;förslag använd mer biståndsmedel för att jämna ut skillnaderna mellan fattiga och rika i mottagarländerna;1999;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
16012;förslag använda mer skattepengar för att bygga ut kollektivtrafiken;2021, 2022, 2023;3;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
16013;förslag använda mer skattepengar till subventioner för köp av fordon som drivs fossilfritt;2021, 2022, 2023;3;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
4298;förslag avskaffa den allmänna värnplikten i sverige;1999;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
6434;förslag begränsa regeringens och riksdagens kontakter med lobbyister och opinionskonsulter;2003;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
4299;förslag begränsa riksdagsledamöternas mandatperiod till max 8 år;1999;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
5853;förslag begränsa tryckfriheten vad gäller namn på brottsmisstänkta personer;2002;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
5854;förslag begränsa tryckfriheten vad gäller offentliga personers privatliv;2002;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
4300;förslag biståndet bör uteslutande användas till snabba hjälpinsatser vid akuta svält- eller naturkatastrofer;1999;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
4301;förslag biståndet till andra länder bör vara i form av lån som mottagarländerna måste betala tillbaka;1999;1;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
16014;förslag blanda in mer biobränsle i diesel och bensin;2021, 2022, 2023;3;Mycket bra förslag | Ganska bra förslag | Varken bra eller dåligt förslag | Ganska dåligt förslag | Mycket dåligt förslag;5
