question_id;question_text;parent_question;item;years;num_years;response_alternatives;num_responses;should_group_with;notes
2014;bör muslimska invandrare ha rätt till egna - tidningar;;;1994;1;Ja | Nej;2;;
2015;bör samer ha rätt till egna - kulturella organisationer;;;1994;1;Ja | Nej;2;;
2016;bör samer ha rätt till egna - kyrkor/motsvarande;;;1994;1;Ja | Nej;2;;
2017;bör samer ha rätt till egna - officiellt godkänt språk;;;1994;1;Ja | Nej;2;;
2018;bör samer ha rätt till egna - politiska partier;;;1994;1;Ja | Nej;2;;
2019;bör samer ha rätt till egna - politiska representanter;;;1994;1;Ja | Nej;2;;
2020;bör samer ha rätt till egna - skolor;;;1994;1;Ja | Nej;2;;
2021;bör samer ha rätt till egna - tidningar;;;1994;1;Ja | Nej;2;;
13604;började du fylla i enkäten;;;2015;1;Ja | Nej;2;;
4595;delar du ditt hushåll med en eller flera vuxna;;;2000, 2001;2;Ja | Nej;2;;
10197;delar hushållet med antal barn;;;2009;1;Ja | Nej;2;;
6356;delar hushållet med en vuxen;;;2003, 2009;2;Ja | Nej;2;;
6357;delar hushållet med ett eller flera barn;;;2003, 2009;2;Ja | Nej;2;;
6358;delar hushållet med flera vuxna;;;2003, 2009;2;Ja | Nej;2;;
16132;du eller någon du känner drabbats av senaste tre åren? allvarlig sjukdom till följd av en epidemi/pandemi;du eller någon du känner drabbats av senaste tre åren;;2021;1;Ja | Nej;2;;
16133;du eller någon du känner drabbats av senaste tre åren? kraftigt försämrad ekonomi;du eller någon du känner drabbats av senaste tre åren;;2021;1;Ja | Nej;2;;
16134;du eller någon du känner drabbats av senaste tre åren? våld och övergrepp i hemmet;du eller någon du känner drabbats av senaste tre åren;;2021;1;Ja | Nej;2;;
16135;du eller någon du känner drabbats av senaste tre åren? våld och övergrepp utanför hemmet;du eller någon du känner drabbats av senaste tre åren;;2021;1;Ja | Nej;2;;
2769;dålig bevakning av vad som händer i min kommun;;;1997;1;Ja | Nej;2;;
10198;eget körkort för personbil;;;2009;1;Ja | Nej;2;;
8274;egna barn;;;2006, 2007, 2008;3;Ja | Nej;2;;
4258;ej medlem i politiskt parti funderat på att gå med;;;1999;1;Ja | Nej;2;;
4259;ej medlem i politiskt parti tidigare varit medlem;;;1999;1;Ja | Nej;2;;
4732;exempel på vallöfte som inte blivit uppfyllt;;;2000;1;Ja | Nej;2;;
1309;f24å arbetar själv inom kollektivtrafik;;;1991;1;Ja | Nej;2;;
1308;f24ä arbetar själv inom sjukhusvård;;;1991;1;Ja | Nej;2;;
1310;f24ö arbetar själv inom bibliotek;;;1991;1;Ja | Nej;2;;
7111;favoritlag - damfotboll;favoritlag;;2004;1;Ja | Nej;2;;
7112;favoritlag - herrfotboll;favoritlag;;2004;1;Ja | Nej;2;;
2784;finns det finns det någon tv-apparat i ditt hushåll som i stort sett bara du disponerar;finns det;;1997;1;Ja | Nej;2;;
2785;finns det någon cd-spelare i ditt hushåll som i stort sett bara du disponerar;finns det;;1997;1;Ja | Nej;2;;
2786;finns det någon fax i ditt hushåll som i stort sett bara du disponerar;finns det;;1997;1;Ja | Nej;2;;
2787;finns det någon mobiltelefon i ditt hushåll som i stort sett bara du disponerar;finns det;;1997;1;Ja | Nej;2;;
11582;finns det någon person som du beundrar särskilt;;;2011;1;Ja | Nej;2;;
2788;finns det någon persondator i ditt hushåll som i stort sett bara du disponerar;finns det;;1997;1;Ja | Nej;2;;
2789;finns det någon telefon i ditt hushåll som i stort sett bara du disponerar;finns det;;1997;1;Ja | Nej;2;;
2790;finns det någon telefonsvarare i ditt hushåll som i stort sett bara du disponerar;finns det;;1997;1;Ja | Nej;2;;
2791;finns det någon video i ditt hushåll som i stort sett bara du disponerar;finns det;;1997;1;Ja | Nej;2;;
5279;fått stöd a-kassa;fått stöd;;2001;1;Ja | Nej;2;;
5280;fått stöd sjukbidrag/förtidspension;fått stöd;;2001;1;Ja | Nej;2;;
5281;fått stöd sjukpenning från försäkringskassan;fått stöd;;2001;1;Ja | Nej;2;;
5282;fått stöd socialbidrag;fått stöd;;2001;1;Ja | Nej;2;;
16169;ger du någon form av stöd till eller på något annat sätt hjälper du någon person;;;2021;1;Ja | Nej;2;;
6475;gjorde igår arbetade övertid;;;2003;1;Ja | Nej;2;;
6476;gjorde igår arbetade/gick i skolan utanför hemmet;;;2003;1;Ja | Nej;2;;
6477;gjorde igår hade en ovanligt lugn dag;;;2003;1;Ja | Nej;2;;
6478;gjorde igår hade en ovanligt stressig dag;;;2003;1;Ja | Nej;2;;
6479;gjorde igår umgicks med min partner/familj;;;2003;1;Ja | Nej;2;;
6480;gjorde igår umgicks med vänner;;;2003;1;Ja | Nej;2;;
6481;gjorde igår var i min bostad i princip hela dagen;;;2003;1;Ja | Nej;2;;
6482;gjorde igår var på lantställe/i fritidshus;;;2003;1;Ja | Nej;2;;
6483;gjorde igår var på resa i arbetet;;;2003;1;Ja | Nej;2;;
6484;gjorde igår var på semesterresa;;;2003;1;Ja | Nej;2;;
6485;gjorde igår var upptagen kvällstid med aktiviteter/ärenden utanför hemmet;;;2003;1;Ja | Nej;2;;
6486;gjorde igår åt frukost före kl;;;2003;1;Ja | Nej;2;;
8943;haft kontakt med riksdagsledamot under senaste 12 mån;;;2007, 2008, 2010, 2011;4;Ja | Nej;2;;
13726;handlat second hand senaste 12 mån annat;;;2015;1;Ja | Nej;2;;
13727;handlat second hand senaste 12 mån byggdetaljer;;;2015;1;Ja | Nej;2;;
13728;handlat second hand senaste 12 mån böcker;;;2015;1;Ja | Nej;2;;
13729;handlat second hand senaste 12 mån husgeråd, porslin;;;2015;1;Ja | Nej;2;;
13730;handlat second hand senaste 12 mån kläder, skor, hattar, accessoarer;;;2015;1;Ja | Nej;2;;
13731;handlat second hand senaste 12 mån leksaker;;;2015;1;Ja | Nej;2;;
13732;handlat second hand senaste 12 mån möbler;;;2015;1;Ja | Nej;2;;
13733;handlat second hand senaste 12 mån:elektronik;;;2015;1;Ja | Nej;2;;
1158;har carl bildt fått dig att känna dig - arg;;;1991, 1993;2;Ja | Nej;2;;
1159;har carl bildt fått dig att känna dig - förhoppningsfull;;;1991, 1993;2;Ja | Nej;2;;
1160;har carl bildt fått dig att känna dig - obehagligt berörd;;;1991, 1993;2;Ja | Nej;2;;
1161;har carl bildt fått dig att känna dig - rädd;;;1991, 1993;2;Ja | Nej;2;;
1162;har carl bildt fått dig att känna dig - stolt;;;1991, 1993;2;Ja | Nej;2;;
1163;har carl bildt fått dig att känna dig - sympatiskt inställd;;;1991, 1993;2;Ja | Nej;2;;
1164;har carl bildt fått dig att känna dig - upprörd;;;1991, 1993;2;Ja | Nej;2;;
4070;har du eget företag vid sidan om din anställning;;;1999, 2000, 2001, 2002;4;Ja | Nej;2;;
5758;har du egna barn;;;2002, 2003, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014;10;Ja | Nej;2;;
6029;har du eller någon i ditt hushåll haft någon form av kontakt har du eller någon i ditt hushåll haft någon form av kontakt med arbetsförmedlingen;har du eller någon i ditt hushåll haft någon form av kontakt;;2002;1;Ja | Nej;2;;
6030;har du eller någon i ditt hushåll haft någon form av kontakt med arbetslöshetskassan;har du eller någon i ditt hushåll haft någon form av kontakt;;2002;1;Ja | Nej;2;;
6031;har du eller någon i ditt hushåll haft någon form av kontakt med försäkringskassan;har du eller någon i ditt hushåll haft någon form av kontakt;;2002;1;Ja | Nej;2;;
15239;har du en tandläkarmottagning som du vanligtvis går till på regelbundna kontroller eller när du behöver tandvård;;;2019;1;Ja | Nej;2;;
4071;har du fast anställning (tillsvidareanställning);;;1999, 2000, 2001, 2002;4;Ja | Nej;2;;
2795;har du för närvarande tillgång till bili ditt hushåll;;;1997;1;Ja | Nej;2;;
2796;har du för närvarande tillgång till cd-spelare i ditt hushåll;;;1997;1;Ja | Nej;2;;
2797;har du för närvarande tillgång till fax i ditt hushåll;;;1997;1;Ja | Nej;2;;
2798;har du för närvarande tillgång till fritidshus i ditt hushåll;;;1997;1;Ja | Nej;2;;
2799;har du för närvarande tillgång till kabel-tv i ditt hushåll;;;1997;1;Ja | Nej;2;;
2800;har du för närvarande tillgång till mikrovågsugn i ditt hushåll;;;1997;1;Ja | Nej;2;;
2801;har du för närvarande tillgång till mobiltelefon i ditt hushåll;;;1997;1;Ja | Nej;2;;
2802;har du för närvarande tillgång till parabolantenn i ditt hushåll;;;1997;1;Ja | Nej;2;;
2803;har du för närvarande tillgång till persondator i ditt hushåll;;;1997;1;Ja | Nej;2;;
2804;har du för närvarande tillgång till telefon i ditt hushåll;;;1997;1;Ja | Nej;2;;
2805;har du för närvarande tillgång till telefonsvarare i ditt hushåll;;;1997;1;Ja | Nej;2;;
2806;har du för närvarande tillgång till text-tv i ditt hushåll;;;1997;1;Ja | Nej;2;;
2807;har du för närvarande tillgång till tv-apparat i ditt hushåll;;;1997;1;Ja | Nej;2;;
2808;har du för närvarande tillgång till video i ditt hushåll;;;1997;1;Ja | Nej;2;;
8532;har du haft kontakt med arbetsförmedlingen under de senaste 12 mån;;;2006;1;Ja | Nej;2;;
5070;har du haft kontakt med någon riksdagsledamot;;;2001, 2003, 2004, 2005;4;Ja | Nej;2;;
6032;har du haft någon form av kontakt med någon riksdagsledamot;;;2002;1;Ja | Nej;2;;
3358;har du haft någon kontakt med någon riksdagsledamot;;;1998;1;Ja | Nej;2;;
15683;har du kännedom om vilket/vilka som är din regions länsmuseum-/er;;;2020;1;Ja | Nej;2;;
2809;har du någon akvariefisk i ditt hushåll;har;;1997;1;Ja | Nej;2;;
2810;har du någon fågel i ditt hushåll;har;;1997;1;Ja | Nej;2;;
2811;har du någon katt i ditt hushåll;har;;1997;1;Ja | Nej;2;;
12258;har du någon kärleksrelation;;;2013, 2014;2;Ja | Nej;2;;
4597;har du någon vän eller nära bekant som har invandrarbakgrund;;;2000, 2001;2;Ja | Nej;2;;
2812;har du något annat husdjur i ditt hushåll;har;;1997;1;Ja | Nej;2;;
9702;har du något favoritlag i fotboll? - damlag;har du något favoritlag i fotboll?;;2008;1;Ja | Nej;2;;
9703;har du något favoritlag i fotboll? - herrlag;har du något favoritlag i fotboll?;;2008;1;Ja | Nej;2;;
2813;har du själv funderat på att upphöra med den/någon av de prenumerationer du nu har,eller har detta diskuterats;;;1997;1;Ja | Nej;2;;
12552;har du under de senaste 12 mån haft kontakt med riksdagsledamot;;;2013;1;Ja | Nej;2;;
12563;har du uppmärksammat att det var kyrkoval i sverige i september 2013;;;2013;1;Ja | Nej;2;;
11008;har du vaccinerat dig mot svininfluensan;;;2010;1;Ja | Nej;2;;
2815;har du varit inne har du varit inne på torget (posten) på nätet;har du varit inne;;1997;1;Ja | Nej;2;;
2816;har du varit inne på aftonbladet på nätet;har du varit inne;;1997;1;Ja | Nej;2;;
2817;har du varit inne på din kommuns hemsida på nätet;har du varit inne;;1997;1;Ja | Nej;2;;
2818;har du varit inne på dnet på nätet;har du varit inne;;1997;1;Ja | Nej;2;;
2819;har du varit inne på expressen på nätet;har du varit inne;;1997;1;Ja | Nej;2;;
2820;har du varit inne på någon annan nättidning på nätet;har du varit inne;;1997;1;Ja | Nej;2;;
2821;har du varit inne på passagen (telia) på nätet;har du varit inne;;1997;1;Ja | Nej;2;;
2822;har du varit inne på svenska dagbladet på nätet;har du varit inne;;1997;1;Ja | Nej;2;;
3359;har ej någon prenumeration - prenumererar du eller någon i ditt hushåll på någon morgontidning;har ej någon prenumeration;;1998;1;Ja | Nej;2;;
2823;har ej något husdjur i hushållet;har;;1997;1;Ja | Nej;2;;
2824;har ej persondator i hushållet;;;1997;1;Ja | Nej;2;;
1879;har gudrun schyman fått dig att känna dig - arg;;;1993;1;Ja | Nej;2;;
1880;har gudrun schyman fått dig att känna dig - förhoppningsfull;;;1993;1;Ja | Nej;2;;
1881;har gudrun schyman fått dig att känna dig - obehagligt berörd;;;1993;1;Ja | Nej;2;;
1882;har gudrun schyman fått dig att känna dig - rädd;;;1993;1;Ja | Nej;2;;
1883;har gudrun schyman fått dig att känna dig - stolt;;;1993;1;Ja | Nej;2;;
1884;har gudrun schyman fått dig att känna dig - sympatiskt inställd;;;1993;1;Ja | Nej;2;;
1885;har gudrun schyman fått dig att känna dig - upprörd;;;1993;1;Ja | Nej;2;;
2825;har har du någon hund i ditt hushåll;har;;1997;1;Ja | Nej;2;;
1327;har ian wachtmeister fått dig att känna dig - arg;;;1991;1;Ja | Nej;2;;
1328;har ian wachtmeister fått dig att känna dig - förhoppningsfull;;;1991;1;Ja | Nej;2;;
1329;har ian wachtmeister fått dig att känna dig - obehagligt berörd;;;1991;1;Ja | Nej;2;;
1330;har ian wachtmeister fått dig att känna dig - rädd;;;1991;1;Ja | Nej;2;;
1331;har ian wachtmeister fått dig att känna dig - stolt;;;1991;1;Ja | Nej;2;;
1332;har ian wachtmeister fått dig att känna dig - sympatiskt inställd;;;1991;1;Ja | Nej;2;;
1333;har ian wachtmeister fått dig att känna dig - upprörd;;;1991;1;Ja | Nej;2;;
2826;har ingen uppfattning om påståendet;;;1997;1;Ja | Nej;2;;
1165;har ingvar carlsson fått dig att känna dig - arg;;;1991, 1993;2;Ja | Nej;2;;
1166;har ingvar carlsson fått dig att känna dig - förhoppningsfull;;;1991, 1993;2;Ja | Nej;2;;
1167;har ingvar carlsson fått dig att känna dig - obehagligt berörd;;;1991, 1993;2;Ja | Nej;2;;
1168;har ingvar carlsson fått dig att känna dig - rädd;;;1991, 1993;2;Ja | Nej;2;;
1169;har ingvar carlsson fått dig att känna dig - stolt;;;1991, 1993;2;Ja | Nej;2;;
1170;har ingvar carlsson fått dig att känna dig - sympatiskt inställd;;;1991, 1993;2;Ja | Nej;2;;
1171;har ingvar carlsson fått dig att känna dig - upprörd;;;1991, 1993;2;Ja | Nej;2;;
15688;har någon närstående till dig blivit allvarligt sjuk till följd av coronaviruset;;;2020;1;Ja | Nej;2;;
2827;har tillgång till tidningen på annat sätt;;;1997;1;Ja | Nej;2;;
4335;har vän eller bekant med invandrarbakgrund;;;1999;1;Ja | Nej;2;;
2887;jag flyttade från orten;;;1997;1;Ja | Nej;2;;
2888;jag för lokal information i radio och tv;;;1997;1;Ja | Nej;2;;
13825;jag har inte handlat second hand begagnat de senaste 12 mån;;;2015;1;Ja | Nej;2;;
2889;jag har inte tid att läsa den;;;1997;1;Ja | Nej;2;;
2890;jag har tillgång till tidningen på arbetet/i skolan;;;1997;1;Ja | Nej;2;;
2892;jag kan låna den av bekant/granne;;;1997;1;Ja | Nej;2;;
2891;jag kan läsa tidningen på internet;;;1997;1;Ja | Nej;2;;
928;kontakt kom politiker;;;1989;1;Ja | Nej;2;;
4364;kontakt med arbetslöshetskassan;kontakt med;;1999;1;Ja | Nej;2;;
929;kontakt tjånstemån;;;1989;1;Ja | Nej;2;;
17629;känner du till att en del beslut inom offentlig sektor fattas av datorer;;;2024;1;Ja | Nej;2;;
15015;känner du till sedan tidigare att en del beslut inom offentlig sektor fattas av datorer;;;2018;1;Ja | Nej;2;;
15305;känner till att en del beslut inom offentlig sektor fattas av datorer;;;2019;1;Ja | Nej;2;;
150;kärnkraft kort sikt;;;1986;1;Ja | Nej;2;;
151;kärnkraft lång sikt;;;1986;1;Ja | Nej;2;;
2896;köper lösnummer av tidningen;;;1997;1;Ja | Nej;2;;
2902;lånar tidningen av bekant;;;1997;1;Ja | Nej;2;;
34;låser fler morgontidn;;;1986, 1988, 1989, 1990;4;Ja | Nej;2;;
542;läser du ytterligare någon morgontidning;;;1987;1;Ja | Nej;2;;
2897;läser du ytterligare någon morgontidning - åtminstone tre dagar i veckan;;;1997;1;Ja | Nej;2;;
2898;läser tidningen hos bekant;;;1997;1;Ja | Nej;2;;
2899;läser tidningen på arbetet/skolan;;;1997;1;Ja | Nej;2;;
2900;läser tidningen på bibliotek;;;1997;1;Ja | Nej;2;;
2901;läser tidningen på internet;;;1997;1;Ja | Nej;2;;
1202;läses ytterligare morgontidning åtminstone tre dagar i veckan;;;1991, 1992, 1993, 1994, 1995;5;Ja | Nej;2;;
4390;medlem i politiskt part funderat på att gå ur;;;1999;1;Ja | Nej;2;;
1447;nära anhörig utnyttjar barnavårdscentral;;;1991;1;Ja | Nej;2;;
1448;nära anhörig utnyttjar barnomsorg;;;1991;1;Ja | Nej;2;;
1449;nära anhörig utnyttjar bibliotek;;;1991;1;Ja | Nej;2;;
1450;nära anhörig utnyttjar bostadsförmedling;;;1991;1;Ja | Nej;2;;
1451;nära anhörig utnyttjar idrottsanläggning;;;1991;1;Ja | Nej;2;;
1452;nära anhörig utnyttjar kollektivtrafik;;;1991;1;Ja | Nej;2;;
1453;nära anhörig utnyttjar privatläkare;;;1991;1;Ja | Nej;2;;
1454;nära anhörig utnyttjar privattandläkare;;;1991;1;Ja | Nej;2;;
1455;nära anhörig utnyttjar sjukhusvård;;;1991;1;Ja | Nej;2;;
1456;nära anhörig utnyttjar skola;;;1991;1;Ja | Nej;2;;
1457;nära anhörig utnyttjar vårdcentral;;;1991;1;Ja | Nej;2;;
1458;nära anhörig utnyttjar äldreomsorg;;;1991;1;Ja | Nej;2;;
16998;ogillad grupp borde få? anordna och delta i demonstrationer;ogillad grupp borde få;;2023, 2024;2;Ja | Nej;2;;
16999;ogillad grupp borde få? arbeta i sjukvården eller äldreomsorgen;ogillad grupp borde få;;2023, 2024;2;Ja | Nej;2;;
17000;ogillad grupp borde få? bilda en organisation för gruppens verksamhet;ogillad grupp borde få;;2023, 2024;2;Ja | Nej;2;;
17001;ogillad grupp borde få? bli statsminister;ogillad grupp borde få;;2023, 2024;2;Ja | Nej;2;;
17002;ogillad grupp borde få? kandidera i riksdagsval;ogillad grupp borde få;;2023, 2024;2;Ja | Nej;2;;
17003;ogillad grupp borde få? uttrycka sina åsikter i tal och skrift;ogillad grupp borde få;;2023, 2024;2;Ja | Nej;2;;
2906;om du har persondator i ditt hushåll, har du även cd-rom-enhet;;;1997;1;Ja | Nej;2;;
2907;om du har persondator i ditt hushåll, har du även internet-anslutning;;;1997;1;Ja | Nej;2;;
2908;om du har persondator i ditt hushåll, har du även modem;;;1997;1;Ja | Nej;2;;
2909;om du har persondator i ditt hushåll, har du även personlig e-postadress;;;1997;1;Ja | Nej;2;;
2910;om du har persondator i ditt hushåll, har du även personlig hemsida;;;1997;1;Ja | Nej;2;;
2932;om ja, har du barn i har du barn som bor i ditt hushåll;om ja, har du barn i;;1997;1;Ja | Nej;2;;
2933;om ja, har du barn i åldern över 18 år;om ja, har du barn i;;1997;1;Ja | Nej;2;;
10505;orsak att inte prenumerera annat skäl;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
10506;orsak att inte prenumerera det blir för mycket papper att ta hand om;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
10507;orsak att inte prenumerera en prenumeration är för dyr;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
10508;orsak att inte prenumerera jag för de nyheter jag behöver från andra nyhetsmedier;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
10509;orsak att inte prenumerera jag har inte tid att läsa morgontidning;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
10510;orsak att inte prenumerera jag kan läsa den lokala morgontidningen på internet;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
10511;orsak att inte prenumerera jag kan läsa tidningen på arbetet/i skolan;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
10512;orsak att inte prenumerera papperstidningar har negativ miljöpåverkan;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
10513;orsak att inte prenumerera prenumererar du eller någon i ditt hushåll på någon morgontidning;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
10514;orsak att inte prenumerera tidningens innehåll är inte värt sitt pris;orsak att inte prenumerera;;2009;1;Ja | Nej;2;;
